1.168,1000
1.17,1016
1.172,1012
1.174,1025
1.176,1008
1.178,1015
1.18,1004
1.182,1007
1.184,1009
1.186,1009
1.188,1003
1.19,1015
1.192,1020
1.194,1011
1.196,1008
1.198,1023
1.2,999
1.202,1012
1.204,1011
1.206,1016
1.208,1013
1.21,1004
1.212,1004
1.214,1000
1.216,1015
1.218,1009
1.22,1009
1.222,1014
1.224,1000
1.226,1012
1.228,1024
1.23,1012
1.232,1009
1.234,1018
1.236,1006
1.238,998
1.24,1013
1.242,1019
1.244,1018
1.246,1025
1.248,1019
1.25,1009
1.252,1006
1.254,1027
1.256,1011
1.258,1018
1.26,1007
1.262,1026
1.264,1026
1.266,1026
1.268,1035
1.27,1037
1.272,1045
1.274,1057
1.276,1064
1.278,1062
1.28,1061
1.282,1070
1.284,1081
1.286,1074
1.288,1091
1.29,1097
1.292,1102
1.294,1110
1.296,1103
1.298,1111
1.3,1102
1.302,1109
1.304,1120
1.306,1130
1.308,1131
1.31,1137
1.312,1147
1.314,1145
1.316,1148
1.318,1167
1.32,1166
1.322,1162
1.324,1185
1.326,1174
1.328,1174
1.33,1177
1.332,1180
1.334,1185
1.336,1197
1.338,1195
1.34,1193
1.342,1198
1.344,1213
1.346,1219
1.348,1214
1.35,1223
1.352,1223
1.354,1219
1.356,1215
1.358,1229
1.36,1234
1.362,1227
1.364,1239
1.366,1229
1.368,1228
1.37,1250
1.372,1250
1.374,1240
1.376,1255
1.378,1242
1.38,1262
1.382,1254
1.384,1250
1.386,1257
1.388,1257
1.39,1269
1.392,1262
1.394,1268
1.396,1265
1.398,1262
1.4,1265
1.402,1269
1.404,1260
1.406,1270
1.408,1268
1.41,1275
1.412,1266
1.414,1262
1.416,1269
1.418,1258
1.42,1267
1.422,1269
1.424,1270
1.426,1264
1.428,1252
1.43,1259
1.432,1239
1.434,1246
1.436,1245
1.438,1241
1.44,1230
1.442,1228
1.444,1224
1.446,1212
1.448,1204
1.45,1206
1.452,1201
1.454,1192
1.456,1180
1.458,1174
1.46,1157
1.462,1153
1.464,1144
1.466,1137
1.468,1136
1.47,1120
1.472,1096
1.474,1106
1.476,1098
1.478,1075
1.48,1071
1.482,1069
1.484,1044
1.486,1042
1.488,1028
1.49,1012
1.492,1016
1.494,1008
1.496,1007
1.498,1021
1.5,1015
1.502,1026
1.504,996
1.506,1009
1.508,1016
1.51,1009
1.512,1014
1.514,1009
1.516,1007
1.518,1015
1.52,1004
1.522,1006
1.524,997
1.526,1011
1.528,1015
1.53,1009
1.532,1025
1.534,1010
1.536,1012
1.538,1027
1.54,1034
1.542,1042
1.544,1047
1.546,1051
1.548,1048
1.55,1059
1.552,1066
1.554,1066
1.556,1074
1.558,1081
1.56,1054
1.562,1069
1.564,1064
1.566,1076
1.568,1051
1.57,1054
1.572,1047
1.574,1050
1.576,1031
1.578,1025
1.58,1016
1.582,1012
1.584,1011
1.586,1010
1.588,1010
1.59,1014
1.592,1000
1.594,1016
1.596,1019
1.598,1024
1.6,1014
1.602,1010
1.604,1008
1.606,1016
1.608,1010
1.61,1020
1.612,1016
1.614,1012
1.616,1030
1.618,1028
1.62,1005
1.622,1018
1.624,1020
1.626,1005
1.628,1002
1.63,1023
1.632,1011
1.634,1010
1.636,1017
1.638,1008
1.64,1019
1.642,1016
1.644,1013
1.646,1016
1.648,1009
1.65,1014
1.652,1014
1.654,1006
1.656,998
1.658,1019
1.66,1017
1.662,1018
1.664,1008
1.666,1018
1.668,1008
1.67,1011
1.672,1012
1.674,1012
1.676,1023
1.678,1012
1.68,1030
1.682,1013
1.684,1000
1.686,1023
1.688,1003
1.69,1014
1.692,1013
1.694,1018
1.696,1025
1.698,1018
1.7,1007
1.702,1017
1.704,1009
1.706,1012
1.708,1016
1.71,1020
1.712,1009
1.714,1008
1.716,1015
1.718,1026
1.72,1014
1.722,1014
1.724,1009
1.726,1011
1.728,1006
1.73,1005
1.732,1003
1.734,1007
1.736,1001
1.738,1014
1.74,1007
1.742,1008
1.744,1008
1.746,1008
1.748,1000
1.75,1014
1.752,1020
1.754,1010
1.756,1007
1.758,1004
1.76,1022
1.762,1020
1.764,1009
1.766,1021
1.768,1022
1.77,1015
1.772,1004
1.774,1024
1.776,1022
1.778,1011
1.78,1025
1.782,1017
1.784,1019
1.786,1011
1.788,1012
1.79,1013
1.792,1014
1.794,1015
1.796,1027
1.798,1014
1.8,1008
1.802,1009
1.804,1019
1.806,1013
1.808,1006
1.81,1019
1.812,1016
1.814,1019
1.816,1020
1.818,1022
1.82,1010
1.822,1020
1.824,1009
1.826,1022
1.828,1021
1.83,1002
1.832,1016
1.834,1000
1.836,1016
1.838,1017
1.84,1003
1.842,1019
1.844,1027
1.846,1023
1.848,1032
1.85,1044
1.852,1063
1.854,1064
1.856,1076
1.858,1080
1.86,1084
1.862,1086
1.864,1105
1.866,1107
1.868,1106
1.87,1124
1.872,1126
1.874,1134
1.876,1123
1.878,1137
1.88,1143
1.882,1149
1.884,1155
1.886,1154
1.888,1163
1.89,1161
1.892,1171
1.894,1178
1.896,1167
1.898,1169
1.9,1176
1.902,1189
1.904,1185
1.906,1175
1.908,1172
1.91,1188
1.912,1184
1.914,1187
1.916,1178
1.918,1178
1.92,1172
1.922,1161
1.924,1166
1.926,1146
1.928,1148
1.93,1129
1.932,1117
1.934,1114
1.936,1103
1.938,1088
1.94,1069
1.942,1068
1.944,1061
1.946,1035
1.948,1010
1.95,1009
1.952,1003
1.954,1025
1.956,1009
1.958,1022
1.96,1006
1.962,1012
1.964,1016
1.966,1013
1.968,1014
1.97,1012
1.972,1013
1.974,1017
1.976,1009
1.978,1021
1.98,1013
1.982,1018
1.984,1017
1.986,1016
1.988,1028
1.99,1010
1.992,1005
1.994,1015
1.996,1019
1.998,1002
2,1010
2.002,1006
2.004,1003
2.006,1018
2.008,1015
2.01,1004
2.012,1013
2.014,1010
2.016,1014
2.018,1002
2.02,1002
2.022,1006
2.024,1010
2.026,1014
2.028,995
2.03,989
2.032,963
2.034,942
2.036,919
2.038,876
2.04,848
2.042,806
2.044,793
2.046,912
2.048,1042
2.05,1177
2.052,1303
2.054,1430
2.056,1553
2.058,1686
2.06,1792
2.062,1941
2.064,2068
2.066,2189
2.068,2310
2.07,2414
2.072,2329
2.074,2194
2.076,2081
2.078,1945
2.08,1827
2.082,1678
2.084,1572
2.086,1442
2.088,1302
2.09,1178
2.092,1052
2.094,927
2.096,803
2.098,661
2.1,619
2.102,712
2.104,765
2.106,806
2.108,865
2.11,910
2.112,940
2.114,978
2.116,987
2.118,1029
2.12,1002
2.122,1011
2.124,1018
2.126,1008
2.128,1010
2.13,1015
2.132,1012
2.134,1014
2.136,1010
2.138,1007
2.14,1014
2.142,1029
2.144,1016
2.146,998
2.148,1014
2.15,1021
2.152,1014
2.154,1016
2.156,1018
2.158,1002
2.16,1013
2.162,1016
2.164,1028
2.166,1017
2.168,1006
2.17,1008
2.172,1018
2.174,1002
2.176,1016
2.178,1009
2.18,1004
2.182,1017
2.184,1018
2.186,1008
2.188,1026
2.19,1015
2.192,1014
2.194,1005
2.196,1016
2.198,1004
2.2,1017
2.202,1017
2.204,1007
2.206,1022
2.208,1010
2.21,1017
2.212,1010
2.214,1005
2.216,1017
2.218,1004
2.22,1013
2.222,1000
2.224,1006
2.226,1019
2.228,1026
2.23,1015
2.232,1002
2.234,1005
2.236,1006
2.238,1009
2.24,1027
2.242,1017
2.244,1014
2.246,997
2.248,1008
2.25,1017
2.252,1021
2.254,1009
2.256,1012
2.258,1012
2.26,1017
2.262,1016
2.264,1015
2.266,1022
2.268,1043
2.27,1040
2.272,1035
2.274,1044
2.276,1061
2.278,1050
2.28,1060
2.282,1057
2.284,1074
2.286,1082
2.288,1076
2.29,1088
2.292,1096
2.294,1103
2.296,1105
2.298,1113
2.3,1099
2.302,1130
2.304,1125
2.306,1131
2.308,1138
2.31,1137
2.312,1147
2.314,1141
2.316,1150
2.318,1153
2.32,1163
2.322,1170
2.324,1175
2.326,1167
2.328,1171
2.33,1174
2.332,1173
2.334,1180
2.336,1186
2.338,1179
2.34,1199
2.342,1209
2.344,1207
2.346,1208
2.348,1217
2.35,1226
2.352,1228
2.354,1227
2.356,1211
2.358,1221
2.36,1226
2.362,1234
2.364,1232
2.366,1238
2.368,1239
2.37,1237
2.372,1246
2.374,1247
2.376,1254
2.378,1258
2.38,1243
2.382,1252
2.384,1260
2.386,1252
2.388,1271
2.39,1262
2.392,1261
2.394,1257
2.396,1259
2.398,1274
2.4,1265
2.402,1272
2.404,1263
2.406,1269
2.408,1263
2.41,1276
2.412,1267
2.414,1262
2.416,1271
2.418,1268
2.42,1268
2.422,1257
2.424,1250
2.426,1249
2.428,1258
2.43,1259
2.432,1261
2.434,1237
2.436,1249
2.438,1238
2.44,1223
2.442,1225
2.444,1221
2.446,1218
2.448,1209
2.45,1198
2.452,1187
2.454,1186
2.456,1166
2.458,1178
2.46,1167
2.462,1164
2.464,1144
2.466,1142
2.468,1122
2.47,1125
2.472,1112
2.474,1096
2.476,1087
2.478,1079
2.48,1067
2.482,1063
2.484,1050
2.486,1039
2.488,1022
2.49,1017
2.492,1007
2.494,1008
2.496,1020
2.498,1000
2.5,1025
2.502,1017
2.504,1006
2.506,1017
2.508,1011
2.51,1005
2.512,1017
2.514,1013
2.516,1017
2.518,1021
2.52,1013
2.522,1020
2.524,1011
2.526,1010
2.528,1016
2.53,1007
2.532,1017
2.534,1011
2.536,994
2.538,1015
2.54,1028
2.542,1048
2.544,1058
2.546,1044
2.548,1059
2.55,1058
2.552,1059
2.554,1070
2.556,1059
2.558,1073
2.56,1075
2.562,1064
2.564,1064
2.566,1055
2.568,1052
2.57,1056
2.572,1050
2.574,1033
2.576,1026
2.578,1014
2.58,1017
2.582,1002
2.584,1013
2.586,1020
2.588,1011
2.59,1010
2.592,1019
2.594,1014
2.596,1018
2.598,1013
2.6,1017
2.602,1007
2.604,1022
2.606,1017
2.608,1000
2.61,1019
2.612,1007
2.614,1013
2.616,999
2.618,1013
2.62,1017
2.622,1012
2.624,1013
2.626,1018
2.628,1004
2.63,1012
2.632,1007
2.634,1017
2.636,999
2.638,1004
2.64,1014
2.642,1005
2.644,1013
2.646,1022
2.648,1008
2.65,1012
2.652,1009
2.654,1023
2.656,1013
2.658,1015
2.66,1013
2.662,1009
2.664,1007
2.666,1002
2.668,1019
2.67,1014
2.672,1014
2.674,1020
2.676,1012
2.678,1013
2.68,1003
2.682,1020
2.684,1007
2.686,1010
2.688,1009
2.69,1013
2.692,1014
2.694,1013
2.696,1016
2.698,1012
2.7,1009
2.702,1008
2.704,1003
2.706,1010
2.708,1019
2.71,1009
2.712,1012
2.714,1010
2.716,1017
2.718,1016
2.72,1015
2.722,1025
2.724,1009
2.726,1015
2.728,1017
2.73,1015
2.732,1009
2.734,1018
2.736,1009
2.738,1012
2.74,1026
2.742,1009
2.744,1023
2.746,1020
2.748,1011
2.75,1016
2.752,1017
2.754,1010
2.756,1009
2.758,1018
2.76,1005
2.762,1010
2.764,1020
2.766,1014
2.768,1025
2.77,1007
2.772,1007
2.774,1007
2.776,1011
2.778,1017
2.78,1004
2.782,1015
2.784,1010
2.786,1018
2.788,1008
2.79,1009
2.792,1023
2.794,1033
2.796,1027
2.798,1012
2.8,1029
2.802,1004
2.804,1017
2.806,1027
2.808,1008
2.81,1009
2.812,1010
2.814,1011
2.816,1003
2.818,1021
2.82,1015
2.822,1022
2.824,1008
2.826,1013
2.828,1017
2.83,1023
2.832,1010
2.834,997
2.836,999
2.838,1013
2.84,1009
2.842,1005
2.844,1017
2.846,1023
2.848,1055
2.85,1054
2.852,1061
2.854,1075
2.856,1068
2.858,1101
2.86,1095
2.862,1097
2.864,1089
2.866,1110
2.868,1099
2.87,1115
2.872,1124
2.874,1131
2.876,1142
2.878,1136
2.88,1158
2.882,1148
2.884,1155
2.886,1161
2.888,1162
2.89,1167
2.892,1172
2.894,1171
2.896,1167
2.898,1174
2.9,1174
2.902,1174
2.904,1179
2.906,1184
2.908,1193
2.91,1176
2.912,1179
2.914,1188
2.916,1179
2.918,1176
2.92,1175
2.922,1171
2.924,1157
2.926,1170
2.928,1143
2.93,1129
2.932,1123
2.934,1114
2.936,1107
2.938,1092
2.94,1088
2.942,1052
2.944,1061
2.946,1024
2.948,1014
2.95,1019
2.952,1012
2.954,1001
2.956,1014
2.958,1003
2.96,1010
2.962,1016
2.964,1017
2.966,1010
2.968,1030
2.97,1013
2.972,1011
2.974,1004
2.976,1010
2.978,1018
2.98,1015
2.982,1020
2.984,1021
2.986,1015
2.988,1017
2.99,1005
2.992,1018
2.994,1009
2.996,1015
2.998,1013
3,1027
3.002,1011
3.004,1012
3.006,1009
3.008,1020
3.01,1018
3.012,1008
3.014,1015
3.016,1012
3.018,1013
3.02,1013
3.022,1008
3.024,1016
3.026,1023
3.028,1001
3.03,978
3.032,962
3.034,937
3.036,907
3.038,875
3.04,851
3.042,811
3.044,772
3.046,913
3.048,1040
3.05,1172
3.052,1305
3.054,1433
3.056,1551
3.058,1670
3.06,1813
3.062,1920
3.064,2059
3.066,2189
3.068,2317
3.07,2406
3.072,2314
3.074,2203
3.076,2069
3.078,1961
3.08,1811
3.082,1697
3.084,1568
3.086,1447
3.088,1324
3.09,1180
3.092,1048
3.094,924
3.096,810
3.098,669
3.1,609
3.102,692
3.104,765
3.106,813
3.108,865
3.11,906
3.112,944
3.114,966
3.116,989
3.118,1006
3.12,1036
3.122,1022
3.124,1021
3.126,1018
3.128,1017
3.13,1000
3.132,1020
3.134,1010
3.136,1013
3.138,1011
3.14,1006
3.142,1020
3.144,1020
3.146,1013
3.148,993
3.15,1022
3.152,1014
3.154,1019
3.156,1007
3.158,1021
3.16,1021
3.162,1018
3.164,1003
3.166,1012
3.168,1017
3.17,1011
3.172,1010
3.174,1029
3.176,1017
3.178,1015
3.18,1018
3.182,1014
3.184,1007
3.186,1037
3.188,1010
3.19,1012
3.192,1022
3.194,1013
3.196,1007
3.198,1021
3.2,1021
3.202,1014
3.204,1015
3.206,1013
3.208,1027
3.21,1009
3.212,1009
3.214,1010
3.216,1014
3.218,1012
3.22,1012
3.222,1005
3.224,1008
3.226,1014
3.228,1020
3.23,1016
3.232,1015
3.234,1019
3.236,1015
3.238,1017
3.24,1017
3.242,1010
3.244,1010
3.246,1007
3.248,1016
3.25,1012
3.252,1035
3.254,1014
3.256,1012
3.258,1008
3.26,1021
3.262,1023
3.264,1012
3.266,1033
3.268,1028
3.27,1042
3.272,1038
3.274,1056
3.276,1047
3.278,1057
3.28,1066
3.282,1081
3.284,1070
3.286,1074
3.288,1090
3.29,1090
3.292,1092
3.294,1094
3.296,1111
3.298,1111
3.3,1108
3.302,1107
3.304,1117
3.306,1132
3.308,1134
3.31,1136
3.312,1147
3.314,1152
3.316,1162
3.318,1156
3.32,1158
3.322,1160
3.324,1160
3.326,1178
3.328,1172
3.33,1183
3.332,1194
3.334,1186
3.336,1190
3.338,1211
3.34,1204
3.342,1200
3.344,1205
3.346,1207
3.348,1206
3.35,1218
3.352,1219
3.354,1234
3.356,1228
3.358,1218
3.36,1231
3.362,1233
3.364,1247
3.366,1244
3.368,1240
3.37,1238
3.372,1248
3.374,1250
3.376,1237
3.378,1239
3.38,1249
3.382,1252
3.384,1250
3.386,1260
3.388,1255
3.39,1254
3.392,1262
3.394,1265
3.396,1263
3.398,1274
3.4,1260
3.402,1261
3.404,1268
3.406,1274
3.408,1259
3.41,1269
3.412,1268
3.414,1265
3.416,1264
3.418,1258
3.42,1269
3.422,1266
3.424,1267
3.426,1256
3.428,1263
3.43,1254
3.432,1251
3.434,1241
3.436,1228
3.438,1240
3.44,1228
3.442,1224
3.444,1222
3.446,1211
3.448,1206
3.45,1201
3.452,1187
3.454,1182
3.456,1192
3.458,1168
3.46,1156
3.462,1162
3.464,1149
3.466,1144
3.468,1139
3.47,1117
3.472,1117
3.474,1093
3.476,1091
3.478,1084
3.48,1081
3.482,1052
3.484,1048
3.486,1037
3.488,1017
3.49,1015
3.492,1007
3.494,1002
3.496,1018
3.498,1015
3.5,1030
3.502,1010
3.504,1012
3.506,1008
3.508,1015
3.51,1011
3.512,1011
3.514,1021
3.516,1000
3.518,1014
3.52,1015
3.522,1011
3.524,999
3.526,1003
3.528,1011
3.53,1005
3.532,1012
3.534,1013
3.536,1013
3.538,1016
3.54,1028
3.542,1037
3.544,1048
3.546,1060
3.548,1054
3.55,1062
3.552,1070
3.554,1066
3.556,1080
3.558,1085
3.56,1077
3.562,1068
3.564,1054
3.566,1050
3.568,1058
3.57,1059
3.572,1051
3.574,1038
3.576,1036
3.578,994
3.58,1012
3.582,1007
3.584,1009
3.586,999
3.588,1000
3.59,1001
3.592,1017
3.594,1014
3.596,1020
3.598,1008
3.6,1011
3.602,1006
3.604,1023
3.606,1009
3.608,1014
3.61,1013
3.612,1018
3.614,1024
3.616,1011
3.618,1009
3.62,1008
3.622,1003
3.624,1001
3.626,1015
3.628,1010
3.63,1013
3.632,1011
3.634,1020
3.636,1017
3.638,1001
3.64,1016
3.642,1011
3.644,1012
3.646,1017
3.648,1025
3.65,1009
3.652,1013
3.654,1013
3.656,1008
3.658,1015
3.66,1010
3.662,1007
3.664,1011
3.666,1008
3.668,1006
3.67,1016
3.672,1001
3.674,1018
3.676,1016
3.678,1019
3.68,1014
3.682,1011
3.684,1026
3.686,1022
3.688,995
3.69,998
3.692,1012
3.694,1016
3.696,1014
3.698,1012
3.7,1010
3.702,1004
3.704,1006
3.706,1006
3.708,1021
3.71,1011
3.712,1016
3.714,1009
3.716,1006
3.718,1018
3.72,1019
3.722,1018
3.724,1010
3.726,1016
3.728,1023
3.73,1017
3.732,1014
3.734,1018
3.736,1015
3.738,1021
3.74,1021
3.742,1012
3.744,1000
3.746,1012
3.748,1015
3.75,1008
3.752,1009
3.754,1010
3.756,1011
3.758,1012
3.76,1001
3.762,998
3.764,999
3.766,1011
3.768,1020
3.77,1009
3.772,1010
3.774,1007
3.776,1007
3.778,1015
3.78,1012
3.782,1023
3.784,1019
3.786,1014
3.788,1003
3.79,1012
3.792,1013
3.794,1014
3.796,1020
3.798,1011
3.8,1009
3.802,1015
3.804,1022
3.806,1015
3.808,1026
3.81,1010
3.812,1016
3.814,1015
3.816,1006
3.818,1018
3.82,1006
3.822,1007
3.824,1013
3.826,1013
3.828,1023
3.83,1006
3.832,1015
3.834,1017
3.836,1004
3.838,1001
3.84,1015
3.842,1037
3.844,1026
3.846,1043
3.848,1054
3.85,1042
3.852,1048
3.854,1073
3.856,1067
3.858,1078
3.86,1085
3.862,1089
3.864,1095
3.866,1108
3.868,1112
3.87,1117
3.872,1120
3.874,1133
3.876,1137
3.878,1130
3.88,1150
3.882,1146
3.884,1147
3.886,1155
3.888,1156
3.89,1166
3.892,1170
3.894,1166
3.896,1172
3.898,1169
3.9,1182
3.902,1194
3.904,1180
3.906,1181
3.908,1175
3.91,1182
3.912,1191
3.914,1178
3.916,1191
3.918,1174
3.92,1165
3.922,1163
3.924,1172
3.926,1158
3.928,1157
3.93,1139
3.932,1134
3.934,1110
3.936,1099
3.938,1091
3.94,1083
3.942,1067
3.944,1049
3.946,1031
3.948,1024
3.95,1008
3.952,1029
3.954,1007
3.956,997
3.958,1011
3.96,1020
3.962,996
3.964,1038
3.966,1012
3.968,1025
3.97,1010
3.972,1000
3.974,1018
3.976,1008
3.978,1015
3.98,1001
3.982,1012
3.984,1020
3.986,1007
3.988,1020
3.99,1002
3.992,1005
3.994,1017
3.996,1017
3.998,1018
4,1000
4.002,1007
4.004,1010
4.006,1008
4.008,1009
4.01,1011
4.012,1021
4.014,1023
4.016,1008
4.018,1012
4.02,1020
4.022,1027
4.024,1012
4.026,1008
4.028,989
4.03,973
4.032,957
4.034,928
4.036,914
